Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,CLTV,Churn,Tenure_Group,Online Security_flag,Online Backup_flag,Device Protection_flag,Tech Support_flag,Streaming TV_flag,Streaming Movies_flag,Total_Services,Has_Addons,Has_Fiber,Has_Autopay,Is_Senior,Is_Family,Is_New_Customer,Avg_Charge
Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.9,4213,0,61-72,1,1,0,0,1,0,3,1,1,1,0,1,0,96.58541666666666
Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,6166,0,61-72,0,0,0,0,0,0,0,0,0,0,0,1,0,23.55070422535211
Male,No,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.85,5703,0,49-60,1,1,1,1,1,1,6,1,0,1,0,1,0,84.45294117647059
Male,Yes,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),84.8,4240,0,61-72,1,1,0,1,0,0,3,1,1,1,1,1,0,85.30069444444445
Male,No,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.1,2045,0,13-24,1,1,1,1,0,1,5,1,0,1,0,1,0,75.34285714285714
Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,74.55,4703,0,61-72,1,1,0,1,1,0,4,1,0,0,0,1,0,75.42569444444445
Female,No,Yes,Yes,22,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,39.2,3288,0,13-24,0,1,0,0,1,0,2,1,0,0,0,1,0,38.63181818181818
Female,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.55,5965,0,0-6,0,1,0,0,0,0,1,1,1,0,0,0,1,75.875
Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,3195,0,13-24,0,0,0,0,0,0,0,0,0,0,0,0,0,19.959999999999997
Male,No,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,5974,0,49-60,0,0,0,0,0,0,0,0,0,1,0,1,0,21.308823529411764
Male,No,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.15,5840,0,61-72,1,0,1,1,0,0,3,1,0,1,0,1,0,38.46785714285714
Female,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.1,5043,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,19.57183098591549
Female,No,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.95,4447,0,37-48,0,0,0,1,1,1,3,1,1,1,0,1,0,96.60000000000001
Female,No,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,59.8,5381,0,61-72,1,1,0,0,0,0,2,1,0,0,0,1,0,59.69672131147541
Female,No,No,No,52,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.75,6334,0,49-60,1,0,0,0,0,0,1,1,0,1,0,0,0,48.760576923076925
Male,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,108.5,4576,0,61-72,1,0,1,1,1,1,5,1,1,0,0,1,0,107.51328125
Male,No,Yes,No,62,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),60.15,4404,0,61-72,0,1,1,1,0,0,3,1,0,1,0,1,0,60.53548387096774
Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,2347,0,25-36,0,0,0,0,0,0,0,0,0,0,0,1,0,21.251666666666665
Male,Yes,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.0,5688,0,61-72,1,1,1,1,1,1,6,1,0,1,1,1,0,84.59603174603176
Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,5825,0,0-6,0,0,0,0,0,0,0,0,0,1,0,0,1,44.55
Male,No,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.45,5640,0,13-24,0,0,1,1,1,1,4,1,1,0,0,1,0,102.65333333333334
Male,No,Yes,Yes,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),80.65,5856,0,25-36,1,1,0,0,0,0,2,1,1,1,0,1,0,81.8425925925926
Female,No,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.2,2421,0,0-6,1,1,1,0,1,1,5,1,0,0,0,1,1,55.9375
Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.75,4848,0,61-72,1,1,1,0,1,1,5,1,1,0,0,1,0,107.6625
Male,Yes,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.7,5644,0,37-48,0,0,0,0,0,0,0,0,0,1,1,1,0,26.096666666666664
Female,Yes,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.05,4735,0,37-48,1,1,0,1,1,0,4,1,1,0,1,0,0,97.44555555555556
Female,No,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,76.35,4771,0,25-36,1,1,1,1,1,0,5,1,0,0,0,0,0,72.39861111111111
Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.9,4480,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,18.9
Male,Yes,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.45,5111,0,13-24,0,0,0,0,0,0,0,0,1,1,1,0,0,78.834375
Female,No,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.4,5619,0,61-72,1,1,1,1,1,1,6,1,0,1,0,1,0,84.07464788732395
Male,No,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.4,4458,0,7-12,0,0,0,0,0,0,0,0,0,0,0,1,0,25.39
Male,No,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,4328,0,13-24,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0
Female,No,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.5,2328,0,0-6,0,0,0,0,1,0,1,1,0,1,0,0,1,56.8375
Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.3,2217,0,25-36,0,0,0,0,0,1,1,1,1,0,1,1,0,81.30172413793103
Male,No,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.2,4855,0,0-6,1,1,0,0,1,1,4,1,1,0,0,0,1,99.25
Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,2265,0,25-36,0,0,0,0,0,0,0,0,0,0,0,0,0,19.112068965517242
Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.4,2486,0,13-24,0,0,0,0,0,0,0,0,0,0,0,0,0,19.357692307692307
Female,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.75,5238,0,49-60,1,1,0,0,1,0,3,1,1,0,0,1,0,94.87542372881356
Male,No,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,2935,0,13-24,0,0,0,0,0,0,0,0,0,1,0,1,0,42.669444444444444
Female,No,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.55,4451,0,13-24,1,1,0,0,1,1,4,1,0,0,0,1,0,71.51764705882353
Male,No,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,73.6,4795,0,37-48,0,1,1,0,1,1,4,1,0,0,0,1,0,74.95
Male,No,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.1,5749,0,13-24,0,0,0,0,0,0,0,0,0,1,0,1,0,47.91842105263158
Female,Yes,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.0,5583,0,61-72,0,1,1,0,1,1,4,1,0,0,1,1,0,53.768382352941174
Female,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.85,4107,0,0-6,0,0,0,0,0,0,0,0,0,1,0,1,1,26.0
Male,No,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.35,4665,0,7-12,0,0,0,0,0,0,0,0,0,1,0,0,0,21.55
Female,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,2386,0,13-24,0,0,0,0,0,0,0,0,0,0,0,0,0,21.625
Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,6334,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,26.390140845070423
Male,Yes,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.8,5870,0,13-24,1,1,0,0,0,1,3,1,1,1,1,1,0,97.0
Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.75,4655,0,61-72,0,1,1,0,1,1,4,1,1,1,0,1,0,102.03055555555555
Male,No,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.75,5748,0,61-72,0,1,1,0,1,1,4,1,0,1,0,1,0,56.18787878787879
Male,No,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,4654,0,13-24,0,0,0,0,0,0,0,0,0,1,0,1,0,19.568749999999998
Female,No,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.45,5577,0,49-60,0,0,0,0,0,0,0,0,0,0,0,1,0,24.74732142857143
Female,Yes,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.6,2628,0,13-24,0,0,0,0,0,0,0,0,0,1,1,1,0,24.94545454545454
Female,No,No,No,42,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),59.65,3048,0,37-48,1,1,1,0,0,0,3,1,0,1,0,0,0,60.394047619047626
Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.3,4505,0,61-72,1,0,1,1,1,1,5,1,0,1,0,1,0,83.92638888888888
Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.55,3445,0,7-12,0,0,0,1,0,0,1,1,1,1,0,0,0,79.85416666666667
Male,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,4766,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,24.375352112676058
Female,No,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.2,3656,0,25-36,0,0,0,0,0,0,0,0,0,0,0,1,0,17.676923076923078
Female,No,No,Yes,7,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.8,4236,0,7-12,1,0,0,0,0,0,1,1,0,0,0,1,0,28.849999999999998
Female,No,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.5,5450,0,0-6,0,0,0,0,0,0,0,0,0,0,0,1,1,47.53333333333333
Male,No,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.05,5045,0,49-60,0,1,0,0,0,0,1,1,0,1,0,1,0,29.98921568627451
Male,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.65,4934,0,61-72,1,1,1,1,1,1,6,1,0,1,0,1,0,64.78472222222223
Female,No,No,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,74.05,2831,0,37-48,1,1,0,1,0,1,4,1,0,0,0,0,0,74.38936170212766
Male,Yes,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.75,5166,0,61-72,0,1,1,1,1,1,5,1,1,1,1,0,0,113.76370967741936
Female,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,5293,0,13-24,0,0,0,0,0,0,0,0,0,0,0,1,0,18.846875
Male,No,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.5,5552,0,0-6,0,0,0,1,0,0,1,1,0,1,0,0,1,52.11666666666667
Female,No,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.95,4479,0,61-72,1,0,1,0,0,1,3,1,0,1,0,1,0,42.9
Female,No,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.15,5455,0,61-72,0,1,1,1,1,1,5,1,1,0,0,1,0,108.646875
Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,2305,0,25-36,0,0,0,0,0,0,0,0,0,0,0,0,0,21.66
Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,3945,0,0-6,0,0,0,0,0,0,0,0,0,1,0,0,1,19.474999999999998
Male,No,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.8,5845,0,61-72,1,1,1,1,1,1,6,1,1,1,0,1,0,120.33560606060605
Female,No,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.65,4730,0,61-72,0,1,1,1,1,1,5,1,0,1,0,0,0,87.23360655737704
Female,Yes,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4745,0,37-48,1,1,0,0,1,0,3,1,1,0,1,1,0,96.66976744186047
Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,5179,0,7-12,0,0,0,0,0,0,0,0,0,0,0,0,0,18.633333333333333
Male,Yes,No,No,23,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.65,2307,0,13-24,0,0,0,0,0,1,1,1,0,1,1,0,0,33.410869565217396
Male,Yes,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.3,5491,0,61-72,0,1,1,0,1,1,4,1,0,1,1,1,0,53.02887323943662
Female,No,No,No,34,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,65.0,5567,0,25-36,0,0,0,1,1,0,2,1,0,0,0,0,0,63.455882352941174
Female,No,Yes,No,41,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,35.45,2954,0,37-48,0,1,0,1,0,0,2,1,0,0,0,1,0,33.94268292682927
Female,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,5451,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,19.163888888888888
Male,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,3502,0,13-24,0,0,0,0,1,1,2,1,1,0,1,0,0,90.95
Female,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,3523,0,37-48,0,0,0,0,0,0,0,0,0,0,0,0,0,19.76707317073171
Female,No,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),81.85,5939,0,13-24,1,0,0,0,0,0,1,1,1,1,0,1,0,78.73260869565217
Male,No,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.3,5737,0,61-72,1,1,1,1,1,1,6,1,1,1,0,1,0,109.61760563380282
Male,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,6011,0,61-72,0,0,0,0,0,0,0,0,0,0,0,1,0,24.959722222222222
Male,No,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,2651,0,0-6,0,0,0,0,0,0,0,0,1,0,0,1,1,62.975
Male,No,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.0,2170,0,13-24,0,0,0,0,0,0,0,0,0,1,0,1,0,19.360869565217392
Female,No,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.9,5234,0,61-72,1,1,1,1,1,1,6,1,1,0,0,0,0,105.89166666666667
Female,No,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.3,2547,0,7-12,1,0,0,0,0,0,1,1,0,1,0,1,0,50.728571428571435
Male,No,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,2757,0,7-12,0,1,0,1,1,1,4,1,1,0,0,1,0,100.76111111111112
Female,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,4041,0,7-12,0,1,0,0,0,1,2,1,1,0,0,0,0,88.12916666666666
Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,2742,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,19.4
Female,Yes,Yes,Yes,48,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.9,2617,0,37-48,0,1,0,0,0,0,1,1,0,1,1,1,0,28.932291666666668
Male,No,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,2317,0,13-24,0,0,0,0,1,0,1,1,1,0,0,0,0,82.065
Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.3,4190,0,7-12,0,0,0,0,0,0,0,0,0,0,0,0,0,18.52
Male,No,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.8,3222,0,13-24,0,1,0,1,1,0,3,1,1,0,0,1,0,91.33500000000001
Male,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,4147,0,13-24,0,0,0,0,0,0,0,0,0,0,0,1,0,20.875
Male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,4464,0,13-24,0,0,0,0,0,0,0,0,0,0,0,1,0,18.13157894736842
Male,No,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2429,0,13-24,1,1,0,1,1,1,5,1,1,0,0,1,0,99.1159090909091
Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.05,3999,0,25-36,0,0,0,1,0,0,1,1,1,1,0,0,0,81.02571428571429
Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,4131,0,0-6,0,0,0,0,0,0,0,0,0,0,0,0,1,45.15
Male,No,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,3271,0,37-48,0,0,0,0,0,0,0,0,1,1,0,0,0,70.02179487179487
Female,Yes,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.1,4118,0,49-60,0,0,1,1,1,1,4,1,1,0,1,1,0,100.68703703703704
Male,No,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.35,5680,0,49-60,1,0,0,1,1,1,4,1,1,0,0,0,0,103.47232142857142
Male,No,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.65,4403,0,13-24,0,0,0,0,0,0,0,0,0,1,0,1,0,41.51111111111111
Female,No,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.95,3855,0,13-24,0,1,0,0,0,0,1,1,1,1,0,1,0,79.246875
Female,No,No,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),54.45,6309,0,61-72,1,0,1,0,0,0,2,1,0,1,0,0,0,54.04338235294117
Female,Yes,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,5295,0,49-60,0,0,0,0,0,0,0,0,0,1,1,1,0,24.067924528301884
Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,6375,0,61-72,1,0,1,1,1,1,5,1,0,1,0,1,0,81.85972222222222
Male,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,5212,0,7-12,0,0,0,0,0,0,0,0,1,0,0,0,0,80.51666666666667
Female,No,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,4864,0,25-36,1,0,0,0,0,0,1,1,0,0,0,0,0,51.225
Female,No,No,No,18,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,5381,0,13-24,0,0,1,1,0,0,2,1,0,0,0,0,0,33.73888888888889
Female,Yes,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,76.25,4319,0,49-60,1,0,1,1,1,0,4,1,0,0,1,1,0,75.53727272727274
Male,Yes,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.9,5756,0,25-36,0,0,0,0,0,0,0,0,0,1,1,0,0,25.690909090909088
Male,No,Yes,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.3,3222,0,37-48,0,1,1,0,1,1,4,1,0,1,0,1,0,54.32840909090908
Female,No,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.3,4631,0,25-36,1,0,0,1,0,1,3,1,0,1,0,1,0,64.11666666666666
Female,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,4030,0,61-72,0,0,0,0,0,0,0,0,0,1,0,1,0,21.03098591549296
Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,3514,0,0-6,0,0,1,0,0,0,1,1,1,1,0,1,1,75.35
Male,Yes,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,5883,0,13-24,0,1,1,0,1,1,4,1,1,0,1,1,0,94.99347826086957
Female,No,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,5941,0,13-24,0,0,1,0,1,1,3,1,0,1,0,1,0,46.88181818181818
Female,No,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.45,4170,0,49-60,0,0,0,0,0,0,0,0,0,1,0,1,0,18.802040816326528
Female,No,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,5697,0,37-48,0,0,1,0,1,1,3,1,1,0,0,1,0,92.27142857142857
Female,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,3973,0,7-12,0,0,0,0,0,0,0,0,0,0,0,1,0,20.592857142857145
Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.25,5588,0,61-72,1,0,1,1,0,1,4,1,1,1,0,1,0,99.83582089552239
Male,No,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.7,4999,0,13-24,0,1,0,1,0,1,3,1,1,0,0,0,0,96.74
Male,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,4001,0,61-72,0,1,1,0,0,1,3,1,1,0,0,1,0,95.04776119402985
Male,No,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.7,4590,0,49-60,1,1,0,1,1,0,4,1,0,0,0,1,0,70.36981132075472
Male,No,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,3243,0,13-24,0,0,0,0,0,0,0,0,0,0,0,1,0,16.67142857142857
